doi,title,date,type,is_oa,oa_status,cited_by,ml_score,bd_score,survey,authors,abstract_snippet
10.1186/s40537-025-01084-y,Big data and urban form: a systematic review,2025-01-28,review,True,gold,15,1,4,1,Vladan Djokić; Aleksandra Djordjević; Aleksandra Milovanović,"The study of urban form as a central interest of architects, planners, and urban designers has faced various challenges over time, affecting the representation of this topic in the research, educational, and practical arenas. Recently, with the actualization of big data, the stud"
10.1186/s40537-025-01165-y,Enhancing Byzantine robustness of federated learning via tripartite adaptive authentication,2025-05-15,article,True,gold,9,4,1,0,Xiaomeng Li; Yanjun Li; Hui Wan; Cong Wang,"Federated learning (FL) is a distributed learning paradigm that enables model training while protecting user privacy. However, frequent communication between the server and clients also provides opportunities for attackers to intercept or tamper with parameters, thereby affecting"
10.1186/s40537-025-01333-0,Real-time cognitive and emotional state tracking in intelligent tutoring systems for enhanced learning outcomes,2025-11-28,article,True,gold,8,1,4,0,Kai Kong; Haytham F. Isleem; Rajanikanth Aluvalu; Ghanshyam G. Tejani; Ahmed Sayed M. Metwally,"Adapting instruction to learners’ moment-to-moment cognitive load and achievement emotions remains challenging in deployed Intelligent Tutoring Systems (ITS). We present a reliability-aware, real-time multimodal framework that senses facial, vocal, physiological, and interaction "
10.1186/s40537-025-01214-6,Early crowd forecasting away from stations by geographically complemented regression using transit search and mobility logs,2025-07-08,article,True,gold,3,4,1,0,Soto Anno; Kota Tsubouchi; Masamichi Shimosaka,"Abstract Forecasting crowd gatherings in advance, such as 1 week before they happen, plays a vital role in ensuring smooth mobility and public safety. Although early crowd forecasting has become possible by leveraging visitors’ mobility schedules extracted from transit search log"
10.1186/s40537-025-01241-3,A deep learning-based adaptive cyber disaster management framework,2025-07-19,article,True,gold,2,4,1,0,Nataliia Neshenko; Elias Bou‐Harb; Borko Furht; Milad Baghersad,"The prevalence of cybersecurity incidents targeting Industrial Control Systems (ICS) in critical national infrastructure sectors has alarmingly risen. Given ICS’s cyber-physical nature, cyber incidents, directly and indirectly, affect public health, social stability, environmenta"
10.1186/s40537-026-01365-0,Comprehensive representation of health-related phenotypes in one million dogs using topic modelling of electronic health records,2026-02-24,article,True,gold,2,4,1,0,Peter‐John M. Noble; Sean Farrell; Noura Al-Moubayed; Alan David Radford,"Historically, veterinary studies screening for breed, age and sex predisposition to disease have relied on collating small-scale studies of clinical datasets. The availability of larger datasets through groups such as the Small Animal Veterinary Surveillance Network (SAVSNET) pro"
10.1186/s40537-026-01399-4,DM-trans: a distance-modulated transformer for vessel trajectory prediction with data fusion,2026-03-16,article,True,gold,2,4,1,0,Yutong Song; Zhitian Zhang; Tianhui Qiu; Shuai Guo; Yanping Tian,"Precise vessel trajectory prediction is of great importance to the maritime safety. However, most of the existing methods only utilize Automatic Identification System (AIS) information and ignore the impact of marine physical data. Moreover, combining point-based AIS data with co"
10.1186/s40537-025-01107-8,Interpretable machine learning model to predict the acute occurrence of delirium in elderly patients in the intensive care units: a retrospective cohort study,2025-02-23,article,True,gold,1,4,1,0,Xin Hu; Jun Luo; Hong Liang; Jingwei Yue; Yeqing Qi; Hui Liu,Delirium is a severe complication in critical elderly patients. This study aimed to develop interpretable machine-learning (ML) models to predict acute delirium and identify risk factors for medical intervention in elderly patients in the intensive care unit (ICU). elderly patien
10.1186/s40537-025-01349-6,DeBERTa-based framework for detecting machine-generated content on social media: a comparative study,2026-01-26,article,True,gold,1,4,1,0,Sara Sweidan; Norhan Farouk; Mohamed Abouhawwash; S. S. Askar; Mohamed Taha,"Abstract Machine-generated text, particularly deepfake content, presents substantial challenges for social media platforms. Detecting such content is crucial to maintaining trust and preventing misinformation. This study addresses the identification of machine-generated textual c"
10.1186/s40537-025-01321-4,An integrated TQWT-deep learning framework for intelligent tool cutter selection using clonal selection and ant lion optimization,2026-01-31,article,True,gold,0,4,1,0,Vinay Vakharia; Saurabh Tiwari; Hitesh Panchal; Choon Kit Chan; Saurav Dixit; Mohd Aamir Mumtaz,"In precision manufacturing, the selection of cutting tools and uncontrolled tool wear is a major challenge which directly affects manufactured product quality, surface integrity and process efficiency. This work uses advanced deep learning (DL) architectures: InceptionNetv3, ResN"
10.1186/s40537-026-01453-1,Computational co-creation in digital media art: adaptive aesthetic intelligence for interactive visual expression,2026-05-03,article,True,gold,0,3,2,0,Yu Qing Liu; Haozhe Bai; Yunlong Li,"The convergence of artificial intelligence and digital media art is transforming contemporary creative practices by enabling adaptive, participatory, and context-aware artistic systems. Recent advances in representation learning and multimodal intelligence have expanded the role "
10.1186/s40537-026-01442-4,Automated analysis and decision support in administrative law using deformable convolution network optimized by improved hippopotamus algorithm,2026-05-09,article,True,gold,0,4,1,0,Dongmei Zhang,"The ever-growing complexity and increasing volumes of legal documents in administrative law make the need for robust and interpretable automated analysis systems even greater. In practice, many machine-learning approaches do not cope with the irregularities of the given text and "
10.1186/s40537-026-01505-6,"Explainable edge–cloud federated intrusion detection system for electric vehicles using GRUs, DRL selection, and integrated gradients",2026-08-12,article,True,gold,0,2,3,0,Arash Heidari; Seyed Hamed Rastegar; Ahmad Khonsari,"Electric Vehicle (EV) communication in Internet of Electric Vehicles (IoEV) ecosystems is highly dynamic, distributed, and privacy-sensitive, which makes scalable real-time intrusion detection and secure collaborative model training particularly challenging. Existing approaches o"
10.1186/s40537-025-01119-4,Resampling approaches to handle class imbalance: a review from a data perspective,2025-03-23,article,True,gold,122,3,1,1,Miguel Martins Carvalho; Armando J. Pinho; Susana Brás,"This article presents a data-driven review of resampling approaches aimed at mitigating the class imbalance problem in machine learning, a widespread issue that limits classifier performance across numerous sectors. Initially, this research provides an extensive theoretical exami"
10.1186/s40537-025-01159-w,Identifying influential nodes in weighted complex networks by considering the importance of shortest paths,2025-04-22,article,True,gold,13,1,3,0,Xiaohong Wang; Zhenyu Wang,"Numerous real-world networks, including those in communication, transportation, and social systems, inherently possess weighted structures. While traditional centrality metrics like degree, betweenness, and closeness centrality offer useful insights, they often overlook key aspec"
10.1186/s40537-025-01205-7,Multi strategy Horned Lizard Optimization Algorithm for complex optimization and advanced feature selection problems,2025-06-09,article,True,gold,8,3,1,0,Marwa M. Emam; Mosa E. Hosney; Reham R. Mostafa; Essam H. Houssein,"Abstract Feature selection (FS) is a critical process in classification tasks within artificial intelligence, aimed at identifying a minimal yet highly informative subset of features to maximize classification accuracy. As a combinatorial NP-hard problem, FS necessitates using po"
10.1186/s40537-025-01237-z,TFBlender: a hybrid time series attention model with data-driven macroeconomic perspectives for ELS Knock-In prediction,2025-07-17,article,True,gold,3,1,3,0,Kyungjun Lee; Juyeob Lee; Eunil Park,"Knock-In event prediction is one of the most crucial tasks in Equity-Linked Securities (ELS) investment. Simply relying on the contract terms is insufficient for reliable predictions. To address this limitation, this study integrates macroeconomic features from the Federal Reserv"
10.1186/s40537-025-01328-x,Dynamic binary swordfish movement optimization algorithm for feature selection,2025-12-27,article,True,gold,3,2,2,0,Faris H. Rizk; Khaled Sh. Gaber; Marwa M. Eid; Doaa Sami Khafaga; Amel Ali Alhussan; El-Sayed M. El-kenawy,"Feature selection (FS) is a critical preprocessing stage in machine learning, particularly when dealing with high-dimensional datasets that often contain redundant or irrelevant features. Inefficient handling of such data increases computational complexity and reduces classifier "
10.1186/s40537-025-01303-6,HET-VQVAE: a novel encoder-decoder framework for irregularly-sampled multivariate time series of patients,2025-11-04,article,True,gold,3,3,1,0,Zhixuan Zeng; Minjie Lin; Yang Liu; Shuo Yao; Xun Gong,"Irregularly-sampled multivariate time series (IMTS) is ubiquitous in electronic health records (EHRs) and raises challenges to deep learning models to analyze it. In this study we propose a novel neural-network module named Hybrid Element-wise Transformer (HET), which uses a comb"
10.1186/s40537-025-01343-y,A multi-granular hybrid neural architecture for detecting abusive content in online social networks (OSNs) with contextual awareness,2025-12-13,article,True,gold,2,3,1,0,Uday Shankar Yadavalli; Somya Ranjan Sahoo,The rapid expansion of user-generated content on online social networks has intensified the need for accurate and efficient abusive language detection systems. This study proposes a binary classification framework that redefines the widely used Hate Speech and Offensive Language 
10.1186/s40537-025-01086-w,Automatic magnetic resonance imaging series labelling for large repositories,2025-02-19,article,True,gold,1,2,2,0,Armando Gomis-Maya; L. Cerdá Alberich; Diana Veiga-Canuto; Salvatore Claudio-Fanni; Amadeo Ten‐Esteve; Gloria Ribas-Despuig,Large medical image repositories present challenges related to unstructured data. A data enrichment process allows the storage of additional information for fast identification of the content and properties of medical imaging studies. The aim of this study is to develop a metadat
10.1186/s40537-025-01175-w,An enhanced alpha evolution moss growth optimizer for prognostic prediction in spontaneous intracerebral hemorrhage,2025-05-17,article,True,gold,1,3,1,0,Lingxian Hou; Yongsheng Wang; Xiuqi Lin; Chengye Li; Huangrong Guo; Congcong Jin,"Spontaneous Intracerebral Hemorrhage (SICH) is a critical condition with high mortality rates, requiring prompt and effective prognostic assessment. This study aims to improve SICH outcome prediction by developing the Alpha Evolution Moss Growth Optimization (AEMGO) algorithm for"
10.1186/s40537-026-01391-y,Blockchain with improved deep residual shrinking network for ensuring cybersecurity in IoT-driven healthcare systems,2026-03-03,article,True,gold,0,1,3,0,Mohammed Alshehri,"For automated services, a wide range of Internet of Things (IOT) related technologies are currently in use. The deployment of IoT services in real-time environments has been limited by a number of concerns, including security, dependability, and fault tolerance. Additionally, the"
10.1186/s40537-026-01525-2,A threat-aware self-healing federated intrusion detection framework for secure IIoT supply-chain networks,2026-08-20,article,True,gold,0,1,3,0,Hatim Alsuwat,"Industrial Internet of Things (IIoT) is an application of IoT, which generates high volume, high velocity, and heterogeneous telemetry streams from geographically distributed edge devices in supply-chain networks. Federated learning (FL) has the advantage of not sending sensitive"
10.1186/s40537-025-01277-5,Dynamic adaptive guided IVY Algorithm with search-hide mechanism for feature selection in human activity recognition for IoHT applications,2025-10-30,article,True,gold,7,1,2,0,Reham R. Mostafa; Saif S. Kareem; Mahmoud Abdel-Salam,"Internet of Healthcare Things (IoHT) extends the Internet of Things (IoT) by integrating smart technologies into healthcare systems. A key enabling technology is Human Activity Recognition (HAR), which utilizes sensor-based data to automatically identify and interpret human behav"
10.1186/s40537-025-01105-w,Dynamic time-varying transfer function for cancer gene expression data feature selection problem,2025-03-01,article,True,gold,5,2,1,0,Hao-Ming Song; Yucai Wang; Jie‐Sheng Wang; Yu-Wei Song; Shihua Li; Yuliang Qi,"Cancer gene expression data is characterized by high dimensionality, multiple samples and multi-class classification. Feature selection (FS) serves as a crucial preprocessing step in addressing these data mining challenges. To tackle the issue of FS in cancer gene expression data"
10.1186/s40537-025-01161-2,Tri-Algo guardian ensemble approach for fake news detection in social media,2025-05-12,article,True,gold,4,2,1,0,Borra Vineetha; M. Nirmala,"Abstract The rapid spread of misinformation in the digital age highlights the need for effective fake news classification systems. This research evaluates classification methods using multiple datasets, which present distinct challenges and features. Advanced preprocessing techni"
10.1186/s40537-025-01249-9,Optimizing group utility in itinerary planning: a strategic and crowd-aware approach,2025-08-20,article,True,gold,3,1,2,0,Junhua Liu; Aldy Gunawan; Kristin L. Wood; Kwan Hui Lim,"Abstract Itinerary recommendation is a complex sequence prediction problem with numerous practical applications. The task becomes significantly more challenging when optimizing multiple factors simultaneously, such as user queuing times, crowd levels, attraction popularity, walki"
10.1186/s40537-025-01344-x,Structural feature selection via weighted sparse regression with mutual information,2025-12-30,article,True,gold,1,2,1,0,Y B Wang; Y. G. Xie; Sufang Zhou; Bingbing Jiang; Hangjun Che,"Abstract Feature selection in high-dimensional data is an important part of the data mining process and is widely used in bioinformatics, statistics and image processing fields. Successfully selecting informative features can significantly improve learning accuracy and improve re"
10.1186/s40537-026-01415-7,Legal challenges in e-commerce and the influence of data protection and consumer protection laws on online businesses,2026-04-01,article,True,gold,1,2,1,0,Jingchi Wen; Lifang Xin,E-commerce growth rates have reached their current speed which results in complete transformations of global trade practices while creating complex legal challenges which particularly affect data privacy and customer safety regulations. The present methodologies will fail to matc
10.1186/s40537-025-01252-0,Towards a smart debt collection system: a Design Science Research approach,2025-07-30,article,True,gold,1,2,1,0,Michał R. Przybyłek; Adam Przybyłek; Konrad Wojciechowski; Illia Shkroba,"While manual, expert-based approaches to debt collection have long dominated the industry, the growing complexity and volume of data—resulting in information overload—highlight the need for machine-learning solutions. This paper reports on the development of a Smart Debt Collecti"
10.1186/s40537-025-01337-w,Fine-tuning topics through weighting aspect keywords,2026-01-06,article,True,gold,0,2,1,0,Ali Nazari; Michael Weiss,"Abstract Organizations face growing challenges in deriving meaningful insights from vast amounts of specialized text data. Conventional topic modeling techniques are typically static and unsupervised, making them ill-suited for fast-evolving fields like quantum cryptography. Thes"
10.1186/s40537-026-01519-0,Discovering skill synergy patterns from employment data using bitwise inverted frequent itemset mining,2026-07-27,article,True,gold,0,1,2,0,Chenjiao Liu; Xin Dai; Chongyi Zhong; Yuwei LingHu,"Frequent itemset mining (FIM) plays an important role in analysing large-scale employment data to identify job-skill associations, especially as higher education institutions seek to align academic programmes with evolving labour market demands; however, conventional FIM algorith"
10.1186/s40537-025-01170-1,Student academic performance prediction via hypergraph and TabNet,2025-05-13,article,True,gold,10,1,1,0,Yisheng Yang; Shiyu Zhao; Sufang An; Xiaoyong Li; Yong Zhang,"Student academic performance prediction plays a very important role in student management. With the development of deep learning, there has been some related research work on predicting student academic performance. Although many factors influence students’ academic performance, "
10.1186/s40537-025-01186-7,The wisdom of the lexicon crowds: leveraging on decades of lexicon-based sentiment analysis for improved results,2025-05-23,article,True,gold,7,1,1,0,Chelsey Hill; Jorge Fresneda; Murugan Anandarajan,The “wisdom of the crowd” (WoC) refers to the notion that collective human knowledge is capable of outperforming even individual expert knowledge. This study investigates the application of this phenomenon to lexicon-based sentiment analysis of text data. Lexicons are frequently 
10.1186/s40537-025-01266-8,Task-aware conditional GAN with multi-objective loss for realistic and efficient industrial time series generation,2025-08-21,article,True,gold,3,1,1,0,K. Lang; Yonghua Li,"Industrial time-series data generation is critical for addressing data scarcity, improving model robustness, and enabling data-driven decision-making in complex manufacturing systems. However, existing generative models often suffer from poor temporal fidelity, limited statistica"
10.1186/s40537-025-01158-x,FONDUE—Fine-Tuned Optimization: Nurturing Data Usability & Efficiency,2025-05-23,article,True,gold,2,1,1,0,Valerie Restat; Indra Diestelkämper; Meike Klettke; Uta Störl,"Abstract To provide good results and decisions in data-driven systems, data quality must be ensured as a primary consideration. An important aspect of this is data cleaning. Although many different algorithms and tools already exist for data cleaning, an end-to-end data quality s"
10.1186/s40537-026-01478-6,"Mapping the Italian Telegram ecosystem: communities, toxicity, and hate speech",2026-06-07,article,True,gold,1,1,1,0,Lorenzo Alvisi; Serena Tardelli; Maurizio Tesconi,"Abstract Telegram has become a major space for political discourse and alternative media. However, its lack of moderation allows misinformation, extremism, and toxicity to spread. While prior research focused on these particular phenomena or topics, these have mostly been examine"
10.1186/s40537-026-01369-w,Quantifying football player value: a novel combined rating and ML ensemble approach for predicting top players,2026-02-12,article,True,gold,1,1,1,0,Marco Klaiber; Manfred Rößle,"Abstract In football (soccer), players are considered one of the most important elements of a club’s sporting and financial success. Therefore, it is extremely important to evaluate the (sporting) value and future potential of a player. Usually, scouts and other decision-makers a"
10.1186/s40537-026-01454-0,PZSNet: a multiscale approach to address similar signal intensities and subtle textures in prostate MRI segmentation,2026-05-16,article,True,gold,1,1,1,0,Muhammad Arshad; Chengliang Wang; Muhammad Umer; Muhammad Wajeeh Us Sima; Borko Furht; Yunyoung Nam,Accurate segmentation of zones in prostate MRI is crucial for effective prostate cancer diagnosis and planning treatments. Computer-aided segmentation is important to overcome the complexity of subtle textural contrasts and similar signal intensities found between adjacent prosta
10.1186/s40537-026-01450-4,The avalanche risk prediction intelligent system: Susa Valley Alps case study,2026-05-17,article,True,gold,0,1,1,0,Hoang Minh Bui; Salvatore Distefano,"Abstract Snow avalanches pose a significant and escalating natural hazard, especially in climate change and global warming times, demanding for advanced predictive capabilities to safeguard lives and infrastructure in mountainous regions. Solution methods, even augmented by machi"
10.1186/s40537-025-01357-6,Digital Twin-SDN security with adaptive graph entropic intelligence and cross-platform schema harmonization,2026-05-29,article,True,gold,0,1,1,0,Gaurav Prasad; Devi Prasad Sharma,"Software-Defined Networking (SDN) integrated with Digital Twins enables dynamic traffic management and centralized control, playing a crucial role in cybersecurity by enforcing policies, simulating attacks, and proactively mitigating evolving threats in real time. However, it fac"
10.1186/s40537-026-01531-4,Fuzzy feature cluster-based approaches for discovering spatial high-utility co-location patterns,2026-07-27,article,True,gold,0,1,1,0,Peijie Jin; Xiaoxuan Wang; Song Gao; Pan Tan; Wen Xiong,"Co-location patterns describe sets of geographically distributed features that maintain consistent spatial proximity in neighboring regions. As an important extension in spatial co-location pattern mining, spatial high-utility co-location patterns move beyond traditional frequenc"
